Дата	Отдел.Код	Товар.Код	Час	Количество	Сумма
01.12.2004	1	43699	14	1	
01.12.2004	1	82154	10	10	
01.12.2004	1	82545	19	2	
01.12.2004	1	83052	19	1	
01.12.2004	2	13840	20	1	
01.12.2004	2	21269	13	1	
01.12.2004	2	32585	18	1	
01.12.2004	2	33338	15	1	
01.12.2004	2	79038	14	1	
01.12.2004	3	10650	20	1	
01.12.2004	3	11931	12	1	
01.12.2004	3	15955	16	3	
01.12.2004	3	20539	17	1	
01.12.2004	3	21269	14	1	
01.12.2004	3	21270	9	1	
01.12.2004	3	28092	15	1	
01.12.2004	3	32560	13	2	
01.12.2004	3	32560	18	1	
01.12.2004	3	33338	10	1	
01.12.2004	3	45910	17	1	
01.12.2004	3	70280	10	1	
01.12.2004	3	70284	20	1	
01.12.2004	3	82545	13	1	
01.12.2004	3	84955	14	10	
02.12.2004	1	10256	15	1	
02.12.2004	1	10350	9	1	
02.12.2004	1	10650	11	1	
02.12.2004	1	20011	16	1	
02.12.2004	1	27498	18	1	
02.12.2004	1	32435	18	1	
02.12.2004	1	32585	17	2	
02.12.2004	1	33449	13	1	
02.12.2004	1	33552	17	1	
02.12.2004	1	36259	10	1	
02.12.2004	1	36259	19	1	
02.12.2004	1	45804	17	1	
02.12.2004	1	54311	20	1	
02.12.2004	1	58592	19	1	
02.12.2004	1	75406	17	1	
02.12.2004	1	79124	11	1	
02.12.2004	1	83052	16	1	
02.12.2004	1	83454	18	1	
02.12.2004	1	84769	20	1	
02.12.2004	1	84846	10	1	
02.12.2004	1	84846	15	1	
02.12.2004	1	84955	17	10	
02.12.2004	2	2291	20	1	
02.12.2004	2	10350	17	1	
02.12.2004	2	13840	15	2	
02.12.2004	2	31050	16	1	
02.12.2004	2	32585	20	1	
02.12.2004	2	41527	17	1	
02.12.2004	2	82545	10	1	
02.12.2004	2	82545	17	1	
02.12.2004	2	83052	13	1	
02.12.2004	2	83149	19	1	
02.12.2004	2	83215	18	1	
02.12.2004	2	84769	13	1	
02.12.2004	3	828	13	2	
02.12.2004	3	1151	18	1	
02.12.2004	3	2289	13	1	
02.12.2004	3	2827	14	1	
02.12.2004	3	11827	17	1	
02.12.2004	3	21269	14	1	
02.12.2004	3	21269	20	1	
02.12.2004	3	31050	13	1	
02.12.2004	3	32560	18	2	
02.12.2004	3	33448	11	1	
02.12.2004	3	33448	18	1	
02.12.2004	3	43699	9	1	
02.12.2004	3	45911	14	1	
02.12.2004	3	52458	18	1	
02.12.2004	3	54311	15	1	
02.12.2004	3	54311	20	1	
02.12.2004	3	58590	17	1	
02.12.2004	3	70284	16	1	
02.12.2004	3	83983	12	1	
03.12.2004	1	11829	12	1	
03.12.2004	1	14185	19	1	
03.12.2004	1	27498	18	1	
03.12.2004	1	33339	11	2	
03.12.2004	1	43699	10	1	
03.12.2004	1	52458	12	1	
03.12.2004	1	52458	13	3	
03.12.2004	1	62773	10	1	
03.12.2004	1	70282	12	1	
03.12.2004	1	81928	18	1	
03.12.2004	1	82545	10	2	
03.12.2004	1	82545	14	1	
03.12.2004	1	82545	20	1	
03.12.2004	1	83149	19	1	
03.12.2004	1	83983	17	1	
03.12.2004	1	85637	18	1	
03.12.2004	2	32273	12	1	
03.12.2004	2	32585	16	1	
03.12.2004	2	66644	20	1	
03.12.2004	2	79038	13	1	
03.12.2004	2	79038	19	1	
03.12.2004	2	82545	21	1	
03.12.2004	3	828	20	1	
03.12.2004	3	1137	16	1	
03.12.2004	3	1145	17	1	
03.12.2004	3	20013	17	1	
03.12.2004	3	21269	13	1	
03.12.2004	3	31050	16	1	
03.12.2004	3	31054	17	1	
03.12.2004	3	38453	16	1	
03.12.2004	3	52458	14	1	
03.12.2004	3	74841	17	1	
03.12.2004	3	79036	15	4	
03.12.2004	3	82545	15	1	
03.12.2004	3	83149	10	1	
03.12.2004	3	84955	20	10	
03.12.2004	3	85466	10	1	
04.12.2004	1	828	11	2	
04.12.2004	1	828	12	1	
04.12.2004	1	2827	16	1	
04.12.2004	1	10256	10	1	
04.12.2004	1	11308	11	2	
04.12.2004	1	11829	20	5	
04.12.2004	1	21270	19	1	
04.12.2004	1	24910	13	2	
04.12.2004	1	32427	13	1	
04.12.2004	1	32438	18	1	
04.12.2004	1	32585	12	3	
04.12.2004	1	32585	13	2	
04.12.2004	1	32585	16	1	
04.12.2004	1	33552	14	1	
04.12.2004	1	45810	11	1	
04.12.2004	1	58040	12	1	
04.12.2004	1	66644	11	1	
04.12.2004	1	70282	17	1	
04.12.2004	1	70282	20	1	
04.12.2004	1	82154	14	1	
04.12.2004	1	82545	10	1	
04.12.2004	1	83052	17	1	
04.12.2004	2	24061	12	1	
04.12.2004	2	36259	17	1	
04.12.2004	2	43699	12	2	
04.12.2004	2	62773	17	1	
04.12.2004	2	71804	12	1	
04.12.2004	2	83052	12	1	
04.12.2004	2	84812	14	1	
04.12.2004	3	828	13	1	
04.12.2004	3	1145	9	1	
04.12.2004	3	10650	11	1	
04.12.2004	3	14185	15	1	
04.12.2004	3	14185	19	1	
04.12.2004	3	31050	13	1	
04.12.2004	3	33338	9	1	
04.12.2004	3	33338	18	1	
04.12.2004	3	36259	10	1	
04.12.2004	3	36259	11	1	
04.12.2004	3	41527	18	1	
04.12.2004	3	52458	10	1	
04.12.2004	3	64915	15	1	
04.12.2004	3	74841	14	1	
04.12.2004	3	83454	11	1	
04.12.2004	3	85033	12	1	
05.12.2004	1	828	13	1	
05.12.2004	1	21269	12	1	
05.12.2004	1	24910	11	1	
05.12.2004	1	31048	13	1	
05.12.2004	1	31048	16	1	
05.12.2004	1	32435	15	2	
05.12.2004	1	32585	11	1	
05.12.2004	1	32585	12	3	
05.12.2004	1	33338	16	2	
05.12.2004	1	36259	15	1	
05.12.2004	1	36259	16	1	
05.12.2004	1	41527	11	1	
05.12.2004	1	43699	17	1	
05.12.2004	1	45910	10	1	
05.12.2004	1	50850	16	1	
05.12.2004	1	58040	13	1	
05.12.2004	1	62773	18	1	
05.12.2004	1	70280	20	1	
05.12.2004	1	70282	12	1	
05.12.2004	1	70282	14	1	
05.12.2004	1	82545	10	1	
05.12.2004	1	82545	12	1	
05.12.2004	1	83052	13	1	
05.12.2004	2	2290	17	1	
05.12.2004	2	10650	16	1	
05.12.2004	2	12007	16	1	
05.12.2004	2	21269	13	1	
05.12.2004	2	27494	12	1	
05.12.2004	2	27494	20	1	
05.12.2004	2	32435	14	1	
05.12.2004	2	33338	12	1	
05.12.2004	2	33436	11	1	
05.12.2004	2	33436	18	1	
05.12.2004	2	33513	13	2	
05.12.2004	2	58592	12	1	
05.12.2004	2	75406	17	1	
05.12.2004	2	79124	15	1	
05.12.2004	2	82545	17	2	
05.12.2004	2	84713	12	1	
05.12.2004	3	828	18	2	
05.12.2004	3	11931	17	1	
05.12.2004	3	12007	18	2	
05.12.2004	3	20529	17	1	
05.12.2004	3	21270	15	1	
05.12.2004	3	24909	13	2	
05.12.2004	3	31050	13	1	
05.12.2004	3	32560	18	1	
05.12.2004	3	38453	11	1	
05.12.2004	3	52458	19	1	
05.12.2004	3	58592	13	1	
05.12.2004	3	83149	17	1	
06.12.2004	1	11945	11	1	
06.12.2004	1	12742	11	1	
06.12.2004	1	21269	12	1	
06.12.2004	1	27490	16	1	
06.12.2004	1	27498	16	1	
06.12.2004	1	32585	13	1	
06.12.2004	1	32585	15	1	
06.12.2004	1	33339	18	1	
06.12.2004	1	38247	17	1	
06.12.2004	1	45910	17	1	
06.12.2004	1	71804	18	1	
06.12.2004	1	83052	18	1	
06.12.2004	1	83149	19	1	
06.12.2004	1	83215	12	1	
06.12.2004	1	84955	13	3	
06.12.2004	2	14185	11	1	
06.12.2004	2	21269	17	1	
06.12.2004	2	27494	17	1	
06.12.2004	2	31050	17	1	
06.12.2004	2	32427	21	1	
06.12.2004	2	32540	20	1	
06.12.2004	2	33068	16	1	
06.12.2004	2	36259	17	1	
06.12.2004	2	36259	18	1	
06.12.2004	2	45804	18	1	
06.12.2004	2	83215	21	1	
06.12.2004	2	83383	18	1	
06.12.2004	2	84713	17	1	
06.12.2004	3	11931	15	1	
06.12.2004	3	21269	15	1	
06.12.2004	3	31050	17	1	
06.12.2004	3	31054	20	1	
06.12.2004	3	32427	18	1	
06.12.2004	3	32435	11	1	
06.12.2004	3	33037	13	1	
06.12.2004	3	33050	19	1	
06.12.2004	3	33546	11	1	
06.12.2004	3	33546	19	1	
06.12.2004	3	36259	16	1	
06.12.2004	3	36259	19	1	
06.12.2004	3	72057	17	1	
06.12.2004	3	82545	15	1	
06.12.2004	3	84955	17	10	
07.12.2004	1	11945	15	2	
07.12.2004	1	21270	14	1	
07.12.2004	1	27490	18	1	
07.12.2004	1	28558	12	1	
07.12.2004	1	32585	16	1	
07.12.2004	1	33338	13	1	
07.12.2004	1	43699	15	1	
07.12.2004	1	65841	15	1	
07.12.2004	1	82545	17	1	
07.12.2004	1	84769	18	1	
07.12.2004	2	27494	20	1	
07.12.2004	2	32585	12	2	
07.12.2004	2	36259	16	1	
07.12.2004	2	45910	12	1	
07.12.2004	2	45911	12	1	
07.12.2004	2	65840	11	1	
07.12.2004	2	65840	18	1	
07.12.2004	2	66647	20	1	
07.12.2004	3	828	14	1	
07.12.2004	3	31054	19	1	
07.12.2004	3	32427	19	1	
07.12.2004	3	32560	15	1	
07.12.2004	3	33546	18	1	
07.12.2004	3	52458	11	1	
07.12.2004	3	69350	12	1	
07.12.2004	3	79036	16	1	
07.12.2004	3	83454	13	1	
07.12.2004	3	85551	13	1	
07.12.2004	3	85637	18	1	
08.12.2004	1	828	12	2	
08.12.2004	1	11945	13	2	
08.12.2004	1	21269	17	1	
08.12.2004	1	28558	14	1	
08.12.2004	1	33338	9	1	
08.12.2004	1	33449	18	1	
08.12.2004	1	70282	16	1	
08.12.2004	2	844	13	1	
08.12.2004	2	11846	13	1	
08.12.2004	2	12007	15	1	
08.12.2004	2	21269	12	1	
08.12.2004	2	27494	18	1	
08.12.2004	2	31050	10	1	
08.12.2004	2	33546	13	1	
08.12.2004	2	75406	11	1	
08.12.2004	2	79038	20	1	
08.12.2004	2	84769	19	1	
08.12.2004	3	828	10	1	
08.12.2004	3	1145	17	1	
08.12.2004	3	2290	11	1	
08.12.2004	3	2823	15	1	
08.12.2004	3	2827	16	1	
08.12.2004	3	7537	12	1	
08.12.2004	3	14185	10	1	
08.12.2004	3	21269	11	1	
08.12.2004	3	21269	18	1	
08.12.2004	3	27490	19	1	
08.12.2004	3	31054	10	1	
08.12.2004	3	36259	11	1	
08.12.2004	3	43699	13	1	
08.12.2004	3	45910	9	1	
08.12.2004	3	52458	15	1	
08.12.2004	3	79036	11	1	
08.12.2004	3	82545	18	1	
08.12.2004	3	85444	20	1	
08.12.2004	3	85637	11	1	
09.12.2004	1	11829	9	2	
09.12.2004	1	31050	13	1	
09.12.2004	1	82545	19	1	
09.12.2004	2	10350	16	1	
09.12.2004	2	10650	20	1	
09.12.2004	2	11846	13	5	
09.12.2004	2	13840	20	1	
09.12.2004	2	14185	15	1	
09.12.2004	2	20475	17	1	
09.12.2004	2	21269	20	1	
09.12.2004	2	27490	20	1	
09.12.2004	2	27649	14	1	
09.12.2004	2	45911	21	1	
09.12.2004	2	82545	15	1	
09.12.2004	2	83052	14	1	
09.12.2004	2	84812	14	1	
09.12.2004	2	84955	15	10	
09.12.2004	3	477	15	3	
09.12.2004	3	477	18	2	
09.12.2004	3	844	18	1	
09.12.2004	3	11846	14	2	
09.12.2004	3	11931	10	1	
09.12.2004	3	21269	12	1	
09.12.2004	3	21269	16	1	
09.12.2004	3	24061	14	1	
09.12.2004	3	32560	10	1	
09.12.2004	3	32560	19	1	
09.12.2004	3	33037	14	1	
09.12.2004	3	36259	10	1	
09.12.2004	3	36259	12	1	
09.12.2004	3	50850	14	1	
09.12.2004	3	71804	17	1	
09.12.2004	3	79036	19	1	
09.12.2004	3	82545	14	1	
09.12.2004	3	82545	17	1	
09.12.2004	3	84955	16	20	
10.12.2004	1	10350	15	1	
10.12.2004	1	21269	17	1	
10.12.2004	1	31048	12	1	
10.12.2004	1	31048	16	1	
10.12.2004	1	32427	17	1	
10.12.2004	1	32435	12	5	
10.12.2004	1	32435	15	1	
10.12.2004	1	33513	16	1	
10.12.2004	1	45910	13	1	
10.12.2004	1	79107	12	1	
10.12.2004	1	82545	17	1	
10.12.2004	1	83454	16	1	
10.12.2004	1	85637	14	1	
10.12.2004	2	10350	19	1	
10.12.2004	2	69349	18	1	
10.12.2004	2	79038	16	5	
10.12.2004	3	828	15	2	
10.12.2004	3	828	21	1	
10.12.2004	3	1151	20	1	
10.12.2004	3	2289	16	1	
10.12.2004	3	20539	20	1	
10.12.2004	3	21269	21	1	
10.12.2004	3	24910	20	2	
10.12.2004	3	27490	15	1	
10.12.2004	3	27495	20	1	
10.12.2004	3	27495	21	1	
10.12.2004	3	33449	21	1	
10.12.2004	3	52458	14	1	
11.12.2004	1	2289	13	1	
11.12.2004	1	10650	17	1	
11.12.2004	1	11308	12	1	
11.12.2004	1	27498	19	1	
11.12.2004	1	32585	20	1	
11.12.2004	1	33449	17	1	
11.12.2004	1	36259	12	1	
11.12.2004	1	36259	13	1	
11.12.2004	1	58592	15	1	
11.12.2004	1	65840	10	1	
11.12.2004	1	65840	12	1	
11.12.2004	1	82545	14	1	
11.12.2004	1	82545	16	1	
11.12.2004	1	83052	18	1	
11.12.2004	1	83149	18	1	
11.12.2004	1	84846	10	1	
11.12.2004	1	85466	11	1	
11.12.2004	2	27494	19	1	
11.12.2004	2	31054	20	1	
11.12.2004	2	33038	19	1	
11.12.2004	2	36259	18	1	
11.12.2004	2	43699	16	1	
11.12.2004	2	82545	11	1	
11.12.2004	2	82545	21	1	
11.12.2004	3	11827	16	2	
11.12.2004	3	11827	17	1	
11.12.2004	3	11846	12	3	
11.12.2004	3	11931	10	1	
11.12.2004	3	11931	12	1	
11.12.2004	3	21269	11	1	
11.12.2004	3	24909	11	1	
11.12.2004	3	27497	14	1	
11.12.2004	3	28560	17	1	
11.12.2004	3	31054	13	1	
11.12.2004	3	32270	17	1	
11.12.2004	3	33037	17	1	
11.12.2004	3	36259	16	1	
11.12.2004	3	36259	17	1	
11.12.2004	3	43699	12	1	
11.12.2004	3	45819	11	1	
11.12.2004	3	52458	13	1	
11.12.2004	3	52458	14	1	
11.12.2004	3	57923	17	1	
11.12.2004	3	65840	14	1	
11.12.2004	3	82545	19	2	
11.12.2004	3	83149	13	1	
11.12.2004	3	83215	12	1	
11.12.2004	3	83454	17	1	
11.12.2004	3	84769	15	1	
11.12.2004	3	84769	17	1	
11.12.2004	3	84955	13	10	
11.12.2004	3	84955	20	3	
11.12.2004	3	85551	12	1	
12.12.2004	1	10350	15	1	
12.12.2004	1	20475	13	1	
12.12.2004	1	24909	15	1	
12.12.2004	1	24910	15	2	
12.12.2004	1	31050	18	1	
12.12.2004	1	33338	14	2	
12.12.2004	1	33546	10	2	
12.12.2004	1	36259	14	1	
12.12.2004	1	36259	15	1	
12.12.2004	1	52458	9	1	
12.12.2004	1	52458	13	1	
12.12.2004	1	70282	16	1	
12.12.2004	1	70284	11	1	
12.12.2004	1	71804	13	1	
12.12.2004	1	83052	12	1	
12.12.2004	1	84713	20	1	
12.12.2004	1	84955	9	10	
12.12.2004	1	85637	13	1	
12.12.2004	2	21269	14	1	
12.12.2004	2	32560	14	1	
12.12.2004	2	33338	12	2	
12.12.2004	2	36259	20	1	
12.12.2004	2	38453	20	1	
12.12.2004	2	43699	14	1	
12.12.2004	2	83149	14	1	
12.12.2004	2	84769	15	1	
12.12.2004	2	85466	16	1	
12.12.2004	3	1138	13	1	
12.12.2004	3	2289	15	1	
12.12.2004	3	11827	13	2	
12.12.2004	3	12007	12	1	
12.12.2004	3	27649	10	1	
12.12.2004	3	31050	11	1	
12.12.2004	3	32560	11	3	
12.12.2004	3	32560	19	1	
12.12.2004	3	33036	16	1	
12.12.2004	3	33338	10	1	
12.12.2004	3	33338	15	1	
12.12.2004	3	33338	16	1	
12.12.2004	3	33338	20	1	
12.12.2004	3	36259	10	1	
12.12.2004	3	36259	13	1	
12.12.2004	3	41527	16	1	
12.12.2004	3	70280	10	1	
12.12.2004	3	79036	11	1	
12.12.2004	3	83149	14	1	
12.12.2004	3	85444	17	1	
13.12.2004	1	24061	17	1	
13.12.2004	1	24061	18	1	
13.12.2004	1	31050	11	1	
13.12.2004	1	31050	18	1	
13.12.2004	1	36259	15	1	
13.12.2004	1	71804	18	1	
13.12.2004	1	75406	10	1	
13.12.2004	1	79107	12	1	
13.12.2004	1	79107	17	1	
13.12.2004	1	83052	19	1	
13.12.2004	1	84769	15	1	
13.12.2004	1	84846	15	1	
13.12.2004	2	828	13	1	
13.12.2004	2	31050	14	1	
13.12.2004	2	32427	19	1	
13.12.2004	2	32435	14	1	
13.12.2004	2	32560	20	1	
13.12.2004	2	33448	13	1	
13.12.2004	2	75406	21	1	
13.12.2004	2	79038	20	1	
13.12.2004	2	83052	21	1	
13.12.2004	2	83149	14	1	
13.12.2004	2	84846	15	1	
13.12.2004	3	828	19	1	
13.12.2004	3	11230	19	2	
13.12.2004	3	12007	12	1	
13.12.2004	3	24061	11	1	
13.12.2004	3	24910	16	1	
13.12.2004	3	45911	11	1	
13.12.2004	3	52458	11	2	
13.12.2004	3	62773	15	1	
13.12.2004	3	83149	15	1	
13.12.2004	3	83563	11	1	
13.12.2004	3	83563	13	1	
13.12.2004	3	85444	16	1	
13.12.2004	3	85551	12	1	
13.12.2004	3	85551	18	1	
14.12.2004	1	1151	13	1	
14.12.2004	1	2291	17	1	
14.12.2004	1	11945	15	1	
14.12.2004	1	21269	17	1	
14.12.2004	1	24910	9	1	
14.12.2004	1	25445	18	1	
14.12.2004	1	27490	18	2	
14.12.2004	1	31048	20	1	
14.12.2004	1	31052	15	1	
14.12.2004	1	32427	16	1	
14.12.2004	1	32560	11	1	
14.12.2004	1	33068	10	1	
14.12.2004	1	33338	15	1	
14.12.2004	1	43699	10	1	
14.12.2004	1	71804	20	2	
14.12.2004	1	74841	15	1	
14.12.2004	1	79036	15	3	
14.12.2004	1	79036	20	2	
14.12.2004	1	79052	11	1	
14.12.2004	1	79052	16	2	
14.12.2004	1	79052	20	1	
14.12.2004	1	82545	17	2	
14.12.2004	1	83052	19	3	
14.12.2004	1	85637	18	2	
14.12.2004	2	828	17	2	
14.12.2004	2	31050	16	1	
14.12.2004	2	32560	13	1	
14.12.2004	2	32560	18	1	
14.12.2004	2	36259	16	1	
14.12.2004	2	38453	12	1	
14.12.2004	2	51407	13	1	
14.12.2004	2	79107	18	1	
14.12.2004	2	79107	20	1	
14.12.2004	2	82545	16	1	
14.12.2004	2	82545	19	1	
14.12.2004	2	82545	21	1	
14.12.2004	2	83052	14	1	
14.12.2004	2	85237	21	2	
14.12.2004	3	477	18	2	
14.12.2004	3	1151	15	1	
14.12.2004	3	1151	18	1	
14.12.2004	3	11827	18	1	
14.12.2004	3	12007	13	1	
14.12.2004	3	12742	16	1	
14.12.2004	3	12742	18	1	
14.12.2004	3	25445	15	1	
14.12.2004	3	27495	13	1	
14.12.2004	3	31050	17	1	
14.12.2004	3	33449	12	3	
14.12.2004	3	33704	9	1	
14.12.2004	3	40377	10	1	
14.12.2004	3	45910	15	1	
14.12.2004	3	45910	18	1	
14.12.2004	3	57922	9	1	
14.12.2004	3	64915	17	1	
14.12.2004	3	71804	11	3	
14.12.2004	3	82545	10	1	
14.12.2004	3	82545	14	1	
14.12.2004	3	82545	18	1	
14.12.2004	3	84955	12	3	
15.12.2004	1	828	18	1	
15.12.2004	1	11945	19	1	
15.12.2004	1	21269	15	1	
15.12.2004	1	31048	16	1	
15.12.2004	1	31052	19	1	
15.12.2004	1	43699	12	1	
15.12.2004	1	62773	15	1	
15.12.2004	1	70282	18	1	
15.12.2004	1	70282	20	1	
15.12.2004	1	71804	19	1	
15.12.2004	1	82545	14	1	
15.12.2004	1	82545	15	1	
15.12.2004	1	82545	16	1	
15.12.2004	1	83052	15	1	
15.12.2004	1	83149	15	1	
15.12.2004	1	83149	16	1	
15.12.2004	1	83563	9	1	
15.12.2004	1	84769	12	1	
15.12.2004	1	84846	9	1	
15.12.2004	1	84846	15	1	
15.12.2004	1	85033	19	1	
15.12.2004	2	10350	20	1	
15.12.2004	2	11230	21	2	
15.12.2004	2	11242	21	1	
15.12.2004	2	21270	21	1	
15.12.2004	2	28092	14	1	
15.12.2004	2	33338	15	1	
15.12.2004	2	36259	13	1	
15.12.2004	2	54311	17	1	
15.12.2004	2	58040	18	1	
15.12.2004	2	82545	15	1	
15.12.2004	2	83149	15	1	
15.12.2004	2	85466	19	1	
15.12.2004	2	85466	20	1	
15.12.2004	3	477	11	2	
15.12.2004	3	2827	9	1	
15.12.2004	3	2827	16	1	
15.12.2004	3	20529	15	1	
15.12.2004	3	20530	12	1	
15.12.2004	3	24910	11	1	
15.12.2004	3	27490	16	1	
15.12.2004	3	30958	9	1	
15.12.2004	3	31048	19	1	
15.12.2004	3	31050	18	1	
15.12.2004	3	45819	12	1	
15.12.2004	3	58592	18	1	
15.12.2004	3	71804	17	1	
15.12.2004	3	79036	14	1	
16.12.2004	1	12742	11	1	
16.12.2004	1	31048	14	1	
16.12.2004	1	32273	19	1	
16.12.2004	1	32560	14	1	
16.12.2004	1	32560	15	1	
16.12.2004	1	32560	17	1	
16.12.2004	1	32560	20	2	
16.12.2004	1	43699	11	2	
16.12.2004	1	43699	13	1	
16.12.2004	1	43699	14	1	
16.12.2004	1	73820	10	1	
16.12.2004	1	73820	17	1	
16.12.2004	1	79036	14	1	
16.12.2004	1	79036	15	1	
16.12.2004	1	82154	14	1	
16.12.2004	1	82154	18	1	
16.12.2004	1	83215	13	1	
16.12.2004	1	84713	19	1	
16.12.2004	2	11846	11	5	
16.12.2004	2	11846	12	5	
16.12.2004	2	20475	18	1	
16.12.2004	2	27490	15	1	
16.12.2004	2	33449	10	1	
16.12.2004	2	36259	14	1	
16.12.2004	2	57168	18	1	
16.12.2004	2	65840	18	1	
16.12.2004	2	82545	15	1	
16.12.2004	2	83149	16	1	
16.12.2004	2	85237	20	2	
16.12.2004	2	85466	11	1	
16.12.2004	3	477	10	5	
16.12.2004	3	477	13	4	
16.12.2004	3	10256	13	1	
16.12.2004	3	21269	10	1	
16.12.2004	3	21269	13	1	
16.12.2004	3	31048	13	1	
16.12.2004	3	31048	17	1	
16.12.2004	3	31048	18	1	
16.12.2004	3	33546	16	2	
16.12.2004	3	36259	11	1	
16.12.2004	3	52458	18	1	
16.12.2004	3	71804	14	2	
16.12.2004	3	82545	11	1	
16.12.2004	3	82545	13	1	
16.12.2004	3	82545	15	1	
16.12.2004	3	82545	20	1	
16.12.2004	3	83149	13	1	
16.12.2004	3	83149	20	1	
16.12.2004	3	83215	14	1	
17.12.2004	1	1151	12	1	
17.12.2004	1	2827	17	1	
17.12.2004	1	11945	15	1	
17.12.2004	1	24061	14	1	
17.12.2004	1	31048	16	1	
17.12.2004	1	31052	9	1	
17.12.2004	1	32270	15	1	
17.12.2004	1	32427	16	1	
17.12.2004	1	33338	17	1	
17.12.2004	1	58040	12	1	
17.12.2004	1	79052	17	2	
17.12.2004	1	82154	14	1	
17.12.2004	1	82545	14	1	
17.12.2004	1	82545	17	1	
17.12.2004	1	82545	19	1	
17.12.2004	1	83052	16	1	
17.12.2004	1	83052	20	1	
17.12.2004	1	83983	13	1	
17.12.2004	2	10256	15	1	
17.12.2004	2	11846	20	2	
17.12.2004	2	28092	21	1	
17.12.2004	2	31050	20	1	
17.12.2004	2	33546	15	2	
17.12.2004	2	45804	13	1	
17.12.2004	2	45911	17	2	
17.12.2004	2	58040	12	1	
17.12.2004	2	82545	18	1	
17.12.2004	2	83052	15	1	
17.12.2004	2	83149	18	1	
17.12.2004	2	84559	20	1	
17.12.2004	3	21269	14	1	
17.12.2004	3	36259	18	1	
17.12.2004	3	75406	11	1	
17.12.2004	3	79036	16	1	
17.12.2004	3	82235	17	1	
17.12.2004	3	82545	17	1	
17.12.2004	3	85444	13	1	
18.12.2004	1	828	13	1	
18.12.2004	1	1145	11	1	
18.12.2004	1	11308	13	1	
18.12.2004	1	33338	11	1	
18.12.2004	1	36259	15	1	
18.12.2004	1	36259	20	1	
18.12.2004	1	43699	14	1	
18.12.2004	1	52458	12	1	
18.12.2004	1	62773	9	1	
18.12.2004	1	64915	10	1	
18.12.2004	1	70282	17	1	
18.12.2004	1	70284	12	1	
18.12.2004	1	71804	14	1	
18.12.2004	1	82545	10	1	
18.12.2004	1	83052	20	1	
18.12.2004	1	83454	12	1	
18.12.2004	2	10350	11	1	
18.12.2004	2	10350	21	1	
18.12.2004	2	10650	17	1	
18.12.2004	2	84846	11	1	
18.12.2004	3	849	16	1	
18.12.2004	3	11827	13	1	
18.12.2004	3	11827	18	1	
18.12.2004	3	32427	17	1	
18.12.2004	3	32560	15	2	
18.12.2004	3	32560	17	2	
18.12.2004	3	33338	15	1	
18.12.2004	3	33449	15	1	
18.12.2004	3	43699	14	1	
18.12.2004	3	45910	15	1	
18.12.2004	3	45911	15	1	
18.12.2004	3	79036	15	2	
18.12.2004	3	82545	17	1	
18.12.2004	3	83149	9	1	
19.12.2004	1	27649	17	1	
19.12.2004	1	28092	17	1	
19.12.2004	1	32270	9	1	
19.12.2004	1	33339	14	1	
19.12.2004	1	71804	16	1	
19.12.2004	1	84769	20	1	
19.12.2004	1	84955	11	2	
19.12.2004	2	27494	21	1	
19.12.2004	2	31048	20	1	
19.12.2004	2	33513	14	1	
19.12.2004	2	36259	18	1	
19.12.2004	2	70280	14	1	
19.12.2004	2	70280	21	1	
19.12.2004	2	82545	20	2	
19.12.2004	3	1151	19	1	
19.12.2004	3	14185	11	1	
19.12.2004	3	21269	11	1	
19.12.2004	3	27649	13	1	
19.12.2004	3	28551	15	1	
19.12.2004	3	31048	19	1	
19.12.2004	3	32560	13	1	
19.12.2004	3	33338	10	1	
19.12.2004	3	33546	10	1	
19.12.2004	3	45804	12	1	
19.12.2004	3	79107	11	1	
19.12.2004	3	82545	12	1	
19.12.2004	3	82545	15	1	
19.12.2004	3	85551	13	1	
20.12.2004	1	11945	16	2	
20.12.2004	1	20539	20	1	
20.12.2004	1	21269	15	1	
20.12.2004	1	28092	10	1	
20.12.2004	1	45804	17	1	
20.12.2004	1	70282	18	1	
20.12.2004	1	82545	11	2	
20.12.2004	1	82545	13	1	
20.12.2004	1	82545	14	2	
20.12.2004	1	83052	17	1	
20.12.2004	1	83454	10	1	
20.12.2004	1	83983	17	1	
20.12.2004	1	85033	9	1	
20.12.2004	2	31048	15	1	
20.12.2004	2	31050	20	1	
20.12.2004	2	82545	10	1	
20.12.2004	2	83215	20	1	
20.12.2004	2	83983	11	1	
20.12.2004	3	828	9	2	
20.12.2004	3	1145	11	1	
20.12.2004	3	11945	18	1	
20.12.2004	3	21269	18	1	
20.12.2004	3	24910	10	2	
20.12.2004	3	28551	13	1	
20.12.2004	3	31048	16	1	
20.12.2004	3	31050	19	1	
20.12.2004	3	33037	14	1	
20.12.2004	3	33338	19	1	
20.12.2004	3	33546	9	1	
20.12.2004	3	51407	12	1	
20.12.2004	3	54311	17	1	
20.12.2004	3	58040	12	1	
20.12.2004	3	70280	11	1	
20.12.2004	3	71804	14	3	
20.12.2004	3	75406	15	1	
20.12.2004	3	82545	18	1	
20.12.2004	3	83149	16	1	
20.12.2004	3	83563	20	1	
20.12.2004	3	85444	13	1	
21.12.2004	1	10350	17	1	
21.12.2004	1	11945	15	4	
21.12.2004	1	28092	15	1	
21.12.2004	1	31048	10	1	
21.12.2004	1	31048	17	1	
21.12.2004	1	31050	17	1	
21.12.2004	1	32560	14	2	
21.12.2004	1	33038	12	1	
21.12.2004	1	33338	20	1	
